© Logic Energy Ltd. LeWL v5.4.1sd
Date,Time,Direction,Temp.ºC,Wind1avg m/s,Wind1max m/s,Wind1std m/s,Wind2avg m/s,Wind2max m/s,Wind2std m/s
02-11-13,07:35:36,90,8.00,5.08,7.24,1.09,0.00,0.00,0.00
02-11-13,07:36:36,90,8.00,4.19,5.43,1.08,0.00,0.00,0.00
02-11-13,07:37:36,90,8.00,4.33,5.83,0.99,0.00,0.00,0.00
02-11-13,07:38:36,90,8.00,4.86,7.24,1.54,0.00,0.00,0.00
02-11-13,07:39:36,90,8.00,4.09,5.63,0.79,0.00,0.00,0.00
02-11-13,07:40:36,90,8.00,3.89,6.44,1.16,0.00,0.00,0.00
02-11-13,07:41:36,90,8.00,4.44,5.83,1.21,0.00,0.00,0.00
02-11-13,07:42:36,90,8.00,4.53,6.24,0.98,0.00,0.00,0.00
02-11-13,07:43:36,90,8.00,6.14,8.65,1.28,0.00,0.00,0.00
02-11-13,07:44:36,90,8.00,3.59,5.83,1.25,0.00,0.00,0.00
02-11-13,07:45:36,90,8.00,3.92,5.63,1.30,0.00,0.00,0.00
02-11-13,07:46:36,90,8.00,3.96,5.43,1.13,0.00,0.00,0.00
02-11-13,07:47:36,90,8.00,3.45,5.83,1.12,0.00,0.00,0.00
02-11-13,07:48:36,90,8.00,3.17,4.02,0.58,0.00,0.00,0.00
02-11-13,07:49:36,90,8.00,3.89,5.03,0.64,0.00,0.00,0.00
02-11-13,07:50:36,90,8.00,3.55,4.43,0.56,0.00,0.00,0.00
02-11-13,07:51:36,90,8.00,4.29,6.84,1.43,0.00,0.00,0.00
02-11-13,07:52:36,90,8.00,3.10,5.83,1.28,0.00,0.00,0.00
02-11-13,07:53:36,90,8.00,6.14,10.26,2.07,0.00,0.00,0.00
02-11-13,07:54:36,90,8.00,5.23,7.85,1.28,0.00,0.00,0.00
02-11-13,07:55:36,90,8.00,5.70,7.65,1.27,0.00,0.00,0.00
02-11-13,07:56:36,90,8.00,4.93,6.64,1.08,0.00,0.00,0.00
02-11-13,07:57:36,90,8.00,4.91,6.44,0.77,0.00,0.00,0.00
02-11-13,07:58:36,90,8.00,3.25,4.23,0.48,0.00,0.00,0.00
02-11-13,07:59:36,90,8.00,3.59,5.43,0.93,0.00,0.00,0.00
02-11-13,08:00:36,90,8.00,2.60,4.43,0.81,0.00,0.00,0.00
02-11-13,08:01:36,90,8.00,5.10,8.85,1.96,0.00,0.00,0.00
02-11-13,08:02:36,90,8.00,5.65,9.26,1.58,0.00,0.00,0.00
02-11-13,08:03:36,90,8.25,2.26,5.43,1.53,0.00,0.00,0.00
02-11-13,08:04:36,90,8.25,1.43,2.01,0.50,0.00,0.00,0.00
02-11-13,08:05:36,90,8.00,0.45,1.61,0.53,0.00,0.00,0.00
02-11-13,08:06:36,90,8.00,1.79,2.62,0.66,0.00,0.00,0.00
02-11-13,08:07:36,90,8.00,3.92,5.23,0.98,0.00,0.00,0.00
02-11-13,08:08:36,90,8.25,3.66,5.63,1.20,0.00,0.00,0.00
02-11-13,08:09:36,90,8.00,2.65,5.43,1.56,0.00,0.00,0.00
02-11-13,08:10:36,90,8.25,1.69,2.41,0.38,0.00,0.00,0.00
02-11-13,08:11:36,90,8.25,3.27,4.02,0.46,0.00,0.00,0.00
02-11-13,08:12:36,90,8.25,3.64,4.83,0.98,0.00,0.00,0.00
02-11-13,08:13:36,90,8.25,4.63,6.84,1.36,0.00,0.00,0.00
02-11-13,08:14:36,90,8.25,3.76,5.23,0.82,0.00,0.00,0.00
02-11-13,08:15:36,90,8.25,3.42,5.43,1.13,0.00,0.00,0.00
02-11-13,08:16:36,90,8.25,5.00,6.24,0.90,0.00,0.00,0.00
02-11-13,08:17:36,90,8.25,3.76,5.43,1.49,0.00,0.00,0.00
02-11-13,08:18:36,90,8.00,2.45,3.22,0.61,0.00,0.00,0.00
02-11-13,08:19:36,90,8.25,2.62,3.82,0.70,0.00,0.00,0.00
02-11-13,08:20:36,90,8.25,2.72,3.82,0.96,0.00,0.00,0.00
02-11-13,08:21:36,90,8.25,3.89,6.24,1.20,0.00,0.00,0.00
02-11-13,08:22:36,90,8.25,4.96,7.65,1.72,0.00,0.00,0.00
02-11-13,08:23:36,90,8.25,3.96,6.44,1.66,0.00,0.00,0.00
02-11-13,08:24:36,90,8.25,2.60,4.02,0.72,0.00,0.00,0.00
02-11-13,08:25:36,90,8.25,3.54,6.44,1.40,0.00,0.00,0.00
02-11-13,08:26:36,90,8.25,4.07,6.04,1.50,0.00,0.00,0.00
02-11-13,08:27:36,90,8.25,4.53,8.05,2.73,0.00,0.00,0.00
02-11-13,08:28:36,90,8.25,6.12,7.24,0.92,0.00,0.00,0.00
02-11-13,08:29:36,90,8.25,2.95,4.23,0.66,0.00,0.00,0.00
02-11-13,08:30:36,90,8.25,2.73,3.62,0.54,0.00,0.00,0.00
02-11-13,08:31:36,90,8.50,3.91,5.63,1.02,0.00,0.00,0.00
02-11-13,08:32:36,90,8.50,2.33,3.82,0.62,0.00,0.00,0.00
02-11-13,08:33:36,90,8.50,2.90,5.03,1.15,0.00,0.00,0.00
02-11-13,08:34:36,90,8.50,2.58,4.43,1.10,0.00,0.00,0.00
02-11-13,08:35:36,90,8.50,4.69,7.24,2.18,0.00,0.00,0.00
02-11-13,08:36:36,90,8.50,4.24,5.63,0.80,0.00,0.00,0.00
02-11-13,08:37:36,90,8.50,4.74,6.24,1.22,0.00,0.00,0.00
02-11-13,08:38:36,90,8.50,3.96,5.43,0.84,0.00,0.00,0.00
02-11-13,08:39:36,90,8.50,4.96,8.25,1.77,0.00,0.00,0.00
02-11-13,08:40:36,90,8.50,3.25,5.03,1.24,0.00,0.00,0.00
02-11-13,08:41:36,90,8.50,4.17,5.63,0.92,0.00,0.00,0.00
02-11-13,08:42:36,90,8.50,3.96,6.84,1.39,0.00,0.00,0.00
02-11-13,08:43:36,90,8.50,7.21,10.46,2.61,0.00,0.00,0.00
02-11-13,08:44:36,90,8.50,7.38,9.26,1.03,0.00,0.00,0.00
02-11-13,08:45:36,90,8.50,7.29,11.27,1.77,0.00,0.00,0.00
02-11-13,08:46:36,90,8.50,4.93,6.44,0.99,0.00,0.00,0.00
02-11-13,08:47:36,90,8.50,5.26,7.85,1.69,0.00,0.00,0.00
02-11-13,08:48:36,90,8.75,7.24,10.06,1.68,0.00,0.00,0.00
02-11-13,08:49:36,90,8.50,8.05,13.08,2.56,0.00,0.00,0.00
02-11-13,08:50:36,90,8.75,7.13,11.87,2.03,0.00,0.00,0.00
02-11-13,08:51:36,90,8.75,3.81,6.64,1.49,0.00,0.00,0.00
02-11-13,08:52:36,90,8.75,4.23,6.04,1.58,0.00,0.00,0.00
02-11-13,08:53:36,90,8.75,5.32,8.05,1.16,0.00,0.00,0.00
02-11-13,08:54:36,90,8.75,6.34,9.05,1.25,0.00,0.00,0.00
02-11-13,08:55:36,90,8.75,5.38,6.64,1.13,0.00,0.00,0.00
02-11-13,08:56:36,90,8.75,8.43,10.66,1.62,0.00,0.00,0.00
02-11-13,08:57:36,90,8.75,7.68,11.87,2.24,0.00,0.00,0.00
02-11-13,08:58:36,90,8.75,4.48,5.63,0.65,0.00,0.00,0.00
02-11-13,08:59:36,90,8.75,5.33,7.24,1.30,0.00,0.00,0.00
02-11-13,09:00:36,90,8.75,6.54,9.05,1.52,0.00,0.00,0.00
02-11-13,09:01:36,90,8.75,5.26,7.24,1.58,0.00,0.00,0.00
02-11-13,09:02:36,90,8.75,5.16,7.85,1.76,0.00,0.00,0.00
02-11-13,09:03:36,90,8.75,4.46,8.05,1.84,0.00,0.00,0.00
02-11-13,09:04:36,90,8.75,5.68,10.46,2.01,0.00,0.00,0.00
02-11-13,09:05:36,90,8.75,6.07,8.45,1.41,0.00,0.00,0.00
02-11-13,09:06:36,90,8.75,6.74,9.05,1.41,0.00,0.00,0.00
02-11-13,09:07:36,90,9.00,5.97,7.44,1.02,0.00,0.00,0.00
02-11-13,09:08:36,90,8.75,5.18,6.84,0.78,0.00,0.00,0.00
02-11-13,09:09:36,90,8.75,6.25,8.05,1.47,0.00,0.00,0.00
02-11-13,09:10:36,90,8.75,6.47,9.26,1.94,0.00,0.00,0.00
02-11-13,09:11:36,90,8.75,6.86,11.07,2.12,0.00,0.00,0.00
02-11-13,09:12:36,90,8.75,6.51,9.26,1.39,0.00,0.00,0.00
02-11-13,09:13:36,90,9.00,4.88,7.04,1.20,0.00,0.00,0.00
02-11-13,09:14:36,90,8.75,2.63,3.82,0.73,0.00,0.00,0.00
02-11-13,09:15:36,90,8.75,4.61,6.84,1.45,0.00,0.00,0.00
02-11-13,09:16:36,90,8.75,4.86,6.44,1.11,0.00,0.00,0.00
02-11-13,09:17:36,90,8.75,4.44,8.45,1.79,0.00,0.00,0.00
02-11-13,09:18:36,90,8.75,6.82,11.87,2.91,0.00,0.00,0.00
02-11-13,09:19:36,90,8.75,3.60,5.23,1.03,0.00,0.00,0.00
02-11-13,09:20:36,90,8.75,7.44,11.07,2.26,0.00,0.00,0.00
02-11-13,09:21:36,90,8.75,5.62,6.44,0.62,0.00,0.00,0.00
02-11-13,09:22:36,90,8.75,4.29,5.43,0.84,0.00,0.00,0.00
02-11-13,09:23:36,90,8.75,5.89,9.26,2.24,0.00,0.00,0.00
02-11-13,09:24:36,90,8.75,5.16,7.85,1.63,0.00,0.00,0.00
02-11-13,09:25:36,90,8.75,5.32,6.64,1.12,0.00,0.00,0.00
02-11-13,09:26:36,90,8.75,6.61,9.26,1.78,0.00,0.00,0.00
02-11-13,09:27:36,90,8.75,6.09,7.65,1.31,0.00,0.00,0.00
02-11-13,09:28:36,90,8.75,3.82,5.83,1.59,0.00,0.00,0.00
02-11-13,09:29:36,90,8.75,3.71,5.03,0.92,0.00,0.00,0.00
02-11-13,09:30:36,90,8.75,4.76,7.65,1.50,0.00,0.00,0.00
02-11-13,09:31:36,90,8.75,3.99,6.24,1.34,0.00,0.00,0.00
02-11-13,09:32:36,90,8.75,4.16,6.44,1.29,0.00,0.00,0.00
02-11-13,09:33:36,90,8.75,7.13,8.85,1.35,0.00,0.00,0.00
02-11-13,09:34:36,90,8.75,5.99,7.04,1.03,0.00,0.00,0.00
02-11-13,09:35:36,90,8.75,3.59,5.43,1.27,0.00,0.00,0.00
02-11-13,09:36:36,90,8.75,4.80,6.64,1.38,0.00,0.00,0.00
02-11-13,09:37:36,90,8.75,3.97,5.63,0.92,0.00,0.00,0.00
02-11-13,09:38:36,90,8.75,5.70,8.05,1.45,0.00,0.00,0.00
02-11-13,09:39:36,90,8.75,7.76,10.66,1.73,0.00,0.00,0.00
02-11-13,09:40:36,90,8.75,6.37,8.65,1.44,0.00,0.00,0.00
02-11-13,09:41:36,90,8.75,8.55,11.67,1.52,0.00,0.00,0.00
02-11-13,09:42:36,90,8.75,5.94,7.44,0.80,0.00,0.00,0.00
02-11-13,09:43:36,90,8.75,6.57,9.05,1.57,0.00,0.00,0.00
02-11-13,09:44:36,90,8.75,4.95,7.65,1.54,0.00,0.00,0.00
02-11-13,09:45:36,90,8.75,5.94,10.06,1.78,0.00,0.00,0.00
02-11-13,09:46:36,90,8.75,6.44,8.65,1.57,0.00,0.00,0.00
02-11-13,09:47:36,90,8.75,4.56,5.83,1.20,0.00,0.00,0.00
02-11-13,09:48:36,90,8.75,6.77,8.45,1.17,0.00,0.00,0.00
02-11-13,09:49:36,90,8.75,6.44,8.65,1.52,0.00,0.00,0.00
02-11-13,09:50:36,90,8.75,5.06,8.05,1.46,0.00,0.00,0.00
02-11-13,09:51:36,90,8.75,7.28,10.26,2.00,0.00,0.00,0.00
02-11-13,09:52:36,90,8.75,9.32,12.47,1.66,0.00,0.00,0.00
02-11-13,09:53:36,90,8.75,7.58,11.67,2.43,0.00,0.00,0.00
02-11-13,09:54:36,90,8.75,5.62,8.65,1.59,0.00,0.00,0.00
02-11-13,09:55:36,90,8.75,8.10,11.27,1.85,0.00,0.00,0.00
02-11-13,09:56:36,90,8.75,6.57,10.66,1.89,0.00,0.00,0.00
02-11-13,09:57:36,90,8.75,5.45,8.05,1.20,0.00,0.00,0.00
02-11-13,09:58:36,90,8.75,6.56,9.46,1.85,0.00,0.00,0.00
02-11-13,09:59:36,90,8.75,7.86,9.86,1.81,0.00,0.00,0.00
02-11-13,10:00:36,90,8.75,5.60,6.84,0.93,0.00,0.00,0.00
02-11-13,10:01:36,90,8.75,8.57,10.86,1.38,0.00,0.00,0.00
02-11-13,10:02:36,90,8.75,5.87,9.86,2.21,0.00,0.00,0.00
02-11-13,10:03:36,90,8.75,5.92,10.26,2.77,0.00,0.00,0.00
02-11-13,10:04:36,90,8.75,7.38,9.26,1.53,0.00,0.00,0.00
02-11-13,10:05:36,90,8.75,7.09,10.66,2.57,0.00,0.00,0.00
02-11-13,10:06:36,90,8.75,8.47,12.07,2.83,0.00,0.00,0.00
02-11-13,10:07:36,90,8.75,8.42,11.67,1.84,0.00,0.00,0.00
02-11-13,10:08:36,90,8.75,6.54,9.86,1.84,0.00,0.00,0.00
02-11-13,10:09:36,90,8.75,4.95,6.64,0.96,0.00,0.00,0.00
02-11-13,10:10:36,90,8.75,6.81,9.05,1.91,0.00,0.00,0.00
02-11-13,10:11:36,90,8.75,7.14,10.86,2.25,0.00,0.00,0.00
02-11-13,10:12:36,90,8.75,8.13,10.46,1.26,0.00,0.00,0.00
02-11-13,10:13:36,90,8.75,6.92,11.27,2.42,0.00,0.00,0.00
02-11-13,10:14:36,90,8.75,6.82,9.05,1.19,0.00,0.00,0.00
02-11-13,10:15:36,90,8.75,6.04,9.66,1.44,0.00,0.00,0.00
02-11-13,10:16:36,90,8.75,4.76,7.65,1.67,0.00,0.00,0.00
02-11-13,10:17:36,90,8.75,6.67,9.05,1.29,0.00,0.00,0.00
02-11-13,10:18:36,90,8.75,5.33,7.04,1.01,0.00,0.00,0.00
02-11-13,10:19:36,90,8.75,4.71,8.05,1.85,0.00,0.00,0.00
02-11-13,10:20:36,90,8.75,7.68,10.46,1.87,0.00,0.00,0.00
02-11-13,10:21:36,90,8.75,4.49,8.65,1.79,0.00,0.00,0.00
02-11-13,10:22:36,90,8.75,5.78,10.46,2.95,0.00,0.00,0.00
02-11-13,10:23:36,90,8.75,6.34,9.46,1.66,0.00,0.00,0.00
02-11-13,10:24:36,90,8.75,7.41,10.46,1.63,0.00,0.00,0.00
02-11-13,10:25:36,90,8.75,6.76,8.85,1.19,0.00,0.00,0.00
02-11-13,10:26:36,90,8.75,8.13,11.27,2.27,0.00,0.00,0.00
02-11-13,10:27:36,90,8.75,6.29,7.44,1.03,0.00,0.00,0.00
02-11-13,10:28:36,90,8.75,6.64,10.66,1.64,0.00,0.00,0.00
02-11-13,10:29:36,90,8.75,6.14,7.85,1.06,0.00,0.00,0.00
02-11-13,10:30:36,90,8.75,5.63,6.84,0.76,0.00,0.00,0.00
02-11-13,10:31:36,90,8.75,5.42,9.26,1.87,0.00,0.00,0.00
02-11-13,10:32:36,90,8.75,6.02,8.05,1.34,0.00,0.00,0.00
02-11-13,10:33:36,90,8.75,5.25,6.64,0.89,0.00,0.00,0.00
02-11-13,10:34:36,90,8.75,8.40,13.88,3.18,0.00,0.00,0.00
02-11-13,10:35:36,90,8.75,5.70,9.05,1.76,0.00,0.00,0.00
02-11-13,10:36:36,90,8.75,8.84,12.27,2.56,0.00,0.00,0.00
02-11-13,10:37:36,90,8.75,8.55,13.68,2.16,0.00,0.00,0.00
02-11-13,10:38:36,90,8.75,8.20,11.87,2.24,0.00,0.00,0.00
02-11-13,10:39:36,90,8.75,4.96,7.44,1.60,0.00,0.00,0.00
02-11-13,10:40:36,90,9.00,6.46,7.65,0.98,0.00,0.00,0.00
02-11-13,10:41:36,90,9.00,5.23,7.85,1.66,0.00,0.00,0.00
02-11-13,10:42:36,90,9.00,5.21,10.06,2.64,0.00,0.00,0.00
02-11-13,10:43:36,90,9.00,9.00,12.07,1.93,0.00,0.00,0.00
02-11-13,10:44:36,90,9.00,5.52,8.85,1.71,0.00,0.00,0.00
02-11-13,10:45:36,90,9.00,3.91,4.83,0.64,0.00,0.00,0.00
02-11-13,10:46:36,90,9.00,4.93,8.45,1.82,0.00,0.00,0.00
02-11-13,10:47:36,90,9.00,5.62,8.65,2.05,0.00,0.00,0.00
02-11-13,10:48:36,90,9.00,6.44,9.46,1.67,0.00,0.00,0.00
02-11-13,10:49:36,90,9.00,3.82,5.23,0.91,0.00,0.00,0.00
02-11-13,10:50:36,90,9.00,6.10,10.66,2.05,0.00,0.00,0.00
02-11-13,10:51:36,90,9.00,8.70,11.47,1.93,0.00,0.00,0.00
02-11-13,10:52:36,90,9.00,8.15,10.06,1.43,0.00,0.00,0.00
02-11-13,10:53:36,90,9.00,5.97,9.05,1.85,0.00,0.00,0.00
02-11-13,10:54:36,90,9.00,7.44,12.27,2.19,0.00,0.00,0.00
02-11-13,10:55:36,90,9.00,8.74,12.27,2.69,0.00,0.00,0.00
02-11-13,10:56:36,90,9.00,8.95,13.48,2.32,0.00,0.00,0.00
02-11-13,10:57:36,90,9.25,7.88,10.86,1.55,0.00,0.00,0.00
02-11-13,10:58:36,90,9.25,6.81,8.85,1.48,0.00,0.00,0.00
02-11-13,10:59:36,90,9.25,5.87,6.84,0.92,0.00,0.00,0.00
02-11-13,11:00:36,90,9.25,6.12,8.45,1.02,0.00,0.00,0.00
02-11-13,11:01:36,90,9.25,6.64,8.45,1.14,0.00,0.00,0.00
02-11-13,11:02:36,90,9.25,5.90,10.06,1.63,0.00,0.00,0.00
02-11-13,11:03:36,90,9.25,7.88,10.46,1.37,0.00,0.00,0.00
02-11-13,11:04:36,90,9.25,8.42,12.47,2.12,0.00,0.00,0.00
02-11-13,11:05:36,90,9.25,7.81,12.27,2.48,0.00,0.00,0.00
02-11-13,11:06:36,90,9.25,9.27,11.67,1.44,0.00,0.00,0.00
02-11-13,11:07:36,90,9.25,5.18,7.24,1.07,0.00,0.00,0.00
02-11-13,11:08:36,90,9.50,5.13,7.85,1.36,0.00,0.00,0.00
02-11-13,11:09:36,90,9.50,6.56,9.26,1.68,0.00,0.00,0.00
02-11-13,11:10:36,90,9.50,7.60,11.07,1.89,0.00,0.00,0.00
02-11-13,11:11:36,90,9.50,6.27,7.65,0.89,0.00,0.00,0.00
02-11-13,11:12:36,90,9.50,5.85,7.85,1.06,0.00,0.00,0.00
02-11-13,11:13:36,90,9.50,7.28,8.65,0.74,0.00,0.00,0.00
02-11-13,11:14:36,90,9.50,8.13,10.26,1.41,0.00,0.00,0.00
02-11-13,11:15:36,90,9.50,6.81,9.86,1.59,0.00,0.00,0.00
02-11-13,11:16:36,90,9.50,5.65,8.85,1.45,0.00,0.00,0.00
02-11-13,11:17:36,90,9.50,8.70,12.27,2.31,0.00,0.00,0.00
02-11-13,11:18:36,90,9.50,8.70,13.48,2.35,0.00,0.00,0.00
02-11-13,11:19:36,90,9.50,8.94,12.47,2.15,0.00,0.00,0.00
02-11-13,11:20:36,90,9.50,8.27,12.27,1.76,0.00,0.00,0.00
02-11-13,11:21:36,90,9.75,10.81,19.52,4.00,0.00,0.00,0.00
02-11-13,11:22:36,90,9.75,6.42,8.65,1.43,0.00,0.00,0.00
02-11-13,11:23:36,90,9.75,7.66,12.07,3.07,0.00,0.00,0.00
02-11-13,11:24:36,90,9.75,10.51,14.29,3.14,0.00,0.00,0.00
02-11-13,11:25:36,90,9.75,9.46,13.08,1.48,0.00,0.00,0.00
02-11-13,11:26:36,90,9.75,10.26,12.47,1.47,0.00,0.00,0.00
02-11-13,11:27:36,90,9.75,11.60,15.89,2.28,0.00,0.00,0.00
02-11-13,11:28:36,90,9.75,12.21,14.49,2.05,0.00,0.00,0.00
02-11-13,11:29:36,90,10.00,10.29,15.29,2.55,0.00,0.00,0.00
02-11-13,11:30:36,90,10.00,10.01,13.68,1.76,0.00,0.00,0.00
02-11-13,11:31:36,90,10.00,9.51,18.71,4.06,0.00,0.00,0.00
02-11-13,11:32:36,90,10.00,11.82,18.51,4.13,0.00,0.00,0.00
02-11-13,11:33:36,90,10.00,9.47,12.47,1.98,0.00,0.00,0.00
02-11-13,11:34:36,90,10.00,6.49,9.66,1.56,0.00,0.00,0.00
02-11-13,11:35:36,90,10.25,10.11,14.29,2.31,0.00,0.00,0.00
02-11-13,11:36:36,90,10.25,9.36,15.29,2.49,0.00,0.00,0.00
02-11-13,11:37:36,90,10.25,7.90,9.46,1.50,0.00,0.00,0.00
02-11-13,11:38:36,90,10.25,8.80,13.28,2.19,0.00,0.00,0.00
02-11-13,11:39:36,90,10.25,11.33,15.29,2.26,0.00,0.00,0.00
02-11-13,11:40:36,90,10.25,9.56,12.68,1.68,0.00,0.00,0.00
02-11-13,11:41:36,90,10.25,6.46,10.06,1.61,0.00,0.00,0.00
02-11-13,11:42:36,90,10.25,6.34,11.27,2.07,0.00,0.00,0.00
02-11-13,11:43:36,90,10.50,12.22,16.30,2.54,0.00,0.00,0.00
02-11-13,11:44:36,90,10.50,6.81,9.86,1.40,0.00,0.00,0.00
02-11-13,11:45:36,90,10.50,9.27,12.68,2.23,0.00,0.00,0.00
02-11-13,11:46:36,90,10.50,8.94,11.87,2.08,0.00,0.00,0.00
02-11-13,11:47:36,90,10.50,8.20,11.07,1.35,0.00,0.00,0.00
02-11-13,11:48:36,90,10.50,10.80,18.91,4.55,0.00,0.00,0.00
02-11-13,11:49:36,90,10.75,13.04,18.91,3.30,0.00,0.00,0.00
